   0         0.000000      -814.029100         0.000000 
   1         0.000000      -813.988900         0.040200 
   2         0.000000      -813.766600         0.262500 
   3         0.000000      -813.433300         0.595800 
   4         0.000000      -813.266600         0.762500 
   5         0.000000      -813.421800         0.607300 
   6         0.000000      -813.751900         0.277200 
   7         0.000000      -813.977200         0.051900 
   8         0.000000      -814.023000         0.006100 
