  0     0.000000     0.000000     0.000000   0
  1     0.621444   -89.484666    -1.140616   1
  2     1.261058   -88.582278    -1.456138   2
  3     2.109550   -87.552988    -0.953823   3
  4     4.892401   -86.893171     0.051885   4
  5     8.093419     2.937217    -0.649209   5
