  0     0.000000     0.000000     0.000000   0
  1     0.682893    -8.439160    -1.249248   1
  2     1.366294    -7.488220    -1.331785   2
  3     2.050447    -6.698456    -1.238144   3
  4     2.735586    -5.811899    -1.121940   4
  5     3.422169    -5.676003     0.375930   5
  6     4.109457    -5.935000     0.310931   6
  7     4.796896    -6.035759    -0.066604   7
  8     5.484853     4.830580     0.000000   8
